Dates,Current Year Level (m),Last Year Level (m),Last 10 Year Average Level (m),Full Reservoir Level (m),Last 10 Year Average Storage (BCM),Last Year Storage (BCM),Current Year Storage (BCM)
"29-Jul-2016",744.818,747.287,747.4136,752.5,0.7119,0.71,0.513
"30-Jul-2016",744.73,747.159,747.6026,752.5,0.7256,0.699,0.506
"31-Jul-2016",744.614,747.043,747.9007,752.5,0.7453,0.689,0.498
"01-Aug-2016",744.522,746.973,748.0006,752.5,0.7615,0.683,0.491
"02-Aug-2016",744.428,746.882,748.1773,752.5,0.7722,0.675,0.485
"03-Aug-2016",744.315,746.775,748.3013,752.5,0.784,0.666,0.477
"04-Aug-2016",744.184,746.656,748.3627,752.5,0.7901,0.656,0.468
"05-Aug-2016",744.084,746.528,748.4655,752.5,0.8011,0.645,0.461
"06-Aug-2016",744.071,746.464,748.657,752.5,0.8146,0.64,0.46
"07-Aug-2016",744.154,746.479,748.8582,752.5,0.8313,0.641,0.466
"08-Aug-2016",744.157,746.601,749.0851,752.5,0.845,0.651,0.466
"09-Aug-2016",744.151,746.784,749.1984,752.5,0.8566,0.666,0.466
"10-Aug-2016",744.208,746.927,749.3268,752.5,0.8643,0.679,0.47
"11-Aug-2016",744.254,747.019,749.4993,752.5,0.8735,0.687,0.473
"12-Aug-2016",744.239,747.089,749.6376,752.5,0.889,0.693,0.472
"13-Aug-2016",744.212,747.196,749.7688,752.5,0.9019,0.702,0.47
"14-Aug-2016",744.175,747.263,749.8547,752.5,0.8834,0.708,0.467
"15-Aug-2016",744.12,747.348,749.8917,752.5,0.8866,0.715,0.464
"16-Aug-2016",744.071,747.357,749.9127,752.5,0.8889,0.716,0.46
"17-Aug-2016",744.056,747.351,749.9316,752.5,0.8911,0.716,0.459
"18-Aug-2016",744.157,747.415,749.94,752.5,0.8925,0.721,0.466
"19-Aug-2016",744.218,747.455,749.947,752.5,0.893,0.725,0.47
"20-Aug-2016",744.218,747.455,749.9341,752.5,0.918,0.725,0.47
"21-Aug-2016",744.135,747.348,749.8961,752.5,0.9146,0.715,0.465
"22-Aug-2016",743.995,747.199,749.858,752.5,0.912,0.702,0.455
"23-Aug-2016",743.815,747.095,749.8299,752.5,0.9111,0.693,0.443
"24-Aug-2016",743.581,746.894,749.7822,752.5,0.9084,0.676,0.428
"25-Aug-2016",743.343,746.626,749.7152,752.5,0.9051,0.653,0.413
"26-Aug-2016",743.172,746.51,749.6904,752.5,0.904,0.643,0.402
"27-Aug-2016",742.998,746.449,749.6859,752.5,0.9033,0.638,0.391
"28-Aug-2016",742.861,746.44,749.6781,752.5,0.9037,0.638,0.383
"29-Aug-2016",742.739,746.391,749.6595,752.5,0.9033,0.634,0.376
"30-Aug-2016",742.645,746.284,749.6307,752.5,0.9014,0.625,0.37
"31-Aug-2016",742.678,746.174,749.6446,752.5,0.9023,0.616,0.372
"01-Sep-2016",742.745,746.059,749.7001,752.5,0.9071,0.607,0.376
"02-Sep-2016",742.816,745.955,749.7725,752.5,0.9107,0.599,0.38
"03-Sep-2016",742.88,745.87,749.8287,752.5,0.9123,0.592,0.384
"04-Sep-2016",742.941,745.87,749.876,752.5,0.9153,0.592,0.388
"05-Sep-2016",743.001,745.9,749.91,752.5,0.9179,0.594,0.392
"06-Sep-2016",743.026,746.007,749.9562,752.5,0.9218,0.603,0.393
"07-Sep-2016",742.883,746.245,749.9887,752.5,0.9249,0.622,0.384
"08-Sep-2016",742.465,746.434,749.9688,752.5,0.9243,0.637,0.359
"09-Sep-2016",742.264,746.58,749.9843,752.5,0.9265,0.649,0.348
"10-Sep-2016",742.066,746.799,750.0084,752.5,0.9301,0.668,0.336
"11-Sep-2016",741.831,746.939,750.0559,752.5,0.9356,0.68,0.323
"12-Sep-2016",741.602,747.007,750.0618,752.5,0.9372,0.685,0.311
"13-Sep-2016",741.42,747.058,750.0747,752.5,0.9394,0.69,0.301
"14-Sep-2016",741.206,747.086,750.0711,752.5,0.9389,0.692,0.29
"15-Sep-2016",740.978,747.09,750.0427,752.5,0.9381,0.692,0.278
"16-Sep-2016",740.703,0,750.3362222221,752.5,0.9633333331,0,0.265
"17-Sep-2016",740.414,747.09,749.9787,752.5,0.9345,0.692,0.25
"18-Sep-2016",740.231,746.815,749.9341,752.5,0.9317,0.669,0.242
"19-Sep-2016",740.094,746.751,749.9149,752.5,0.9307,0.664,0.235
"20-Sep-2016",740.292,746.638,749.9328,752.5,0.9328,0.654,0.245
"21-Sep-2016",740.581,746.51,749.9602,752.5,0.9353,0.643,0.259
"23-Sep-2016",741.023,746.406,750.0175,752.5,0.9404,0.635,0.281
"24-Sep-2016",741.1,0,750.4212222222,752.5,0.9738888889,0,0.284
"25-Sep-2016",741.145,746.046,750.009,752.5,0.9371,0.606,0.287
"26-Sep-2016",741.185,745.891,749.9885,752.5,0.9348,0.593,0.289
"27-Sep-2016",741.313,745.809,749.9761,752.5,0.9329,0.587,0.296
"28-Sep-2016",741.435,745.824,749.9668,752.5,0.9309,0.588,0.302
"29-Sep-2016",741.587,745.885,749.9681,752.5,0.9295,0.593,0.31
"30-Sep-2016",741.694,745.964,749.9557,752.5,0.9273,0.599,0.316
"01-Oct-2016",741.74,746.15,749.9389,752.5,0.9237,0.614,0.318
"02-Oct-2016",741.77,746.278,749.640888889,752.5,0.8949999999,0.625,0.32
"03-Oct-2016",741.801,746.33,749.911,752.5,0.9199,0.629,0.322
"04-Oct-2016",741.682,746.324,749.8975,752.5,0.9187,0.628,0.315
"05-Oct-2016",741.374,746.46,749.8817,752.5,0.9178,0.634,0.299
"06-Oct-2016",741.16,746.616,749.8078,752.5,0.9127,0.652,0.288
"07-Oct-2016",740.932,746.866,749.772,752.5,0.9102,0.673,0.276
"08-Oct-2016",740.642,747.025,749.7494,752.5,0.9095,0.687,0.262
"09-Oct-2016",740.383,747.128,749.729,752.5,0.9088,0.696,0.249
"10-Oct-2016",739.987,747.244,749.718,752.5,0.9098,0.706,0.23
"11-Oct-2016",739.713,747.339,749.7081,752.5,0.9104,0.715,0.218
"12-Oct-2016",739.591,747.455,749.7095,752.5,0.911,0.725,0.213
"13-Oct-2016",739.377,747.57,749.7016,752.5,0.911,0.735,0.203
"14-Oct-2016",739.271,747.637,749.7007,752.5,0.9115,0.741,0.199
"15-Oct-2016",739.185,747.613,749.7127,752.5,0.9142,0.739,0.195
"16-Oct-2016",739.234,747.57,749.7428,752.5,0.9164,0.735,0.197
"17-Oct-2016",739.271,747.506,749.7653,752.5,0.9188,0.73,0.199
"18-Oct-2016",739.316,747.449,749.7924,752.5,0.9212,0.724,0.201
"19-Oct-2016",739.359,747.363,749.8049,752.5,0.9232,0.717,0.202
"20-Oct-2016",739.405,747.272,749.8212,752.5,0.9252,0.709,0.204
"21-Oct-2016",739.441,0,750.1437777778,752.5,0.9533333333,0,0.206
"22-Oct-2016",739.466,0,749.883375,752.5,0.92925,0,0.207
"23-Oct-2016",739.484,747,749.5723333334,752.5,0.9032222223,0.685,0.208
"24-Oct-2016",739.493,746.9,749.8634,752.5,0.9304,0.676,0.208
"25-Oct-2016",739.374,746.787,749.8474,752.5,0.9303,0.667,0.203
"26-Oct-2016",739.057,746.665,749.8103,752.5,0.9288,0.656,0.19
"28-Oct-2016",738.326,746.443,749.7152,752.5,0.9233,0.638,0.16
"29-Oct-2016",737.954,746.427,749.6534,752.5,0.919,0.637,0.146
"30-Oct-2016",737.634,746.379,749.6057,752.5,0.916,0.633,0.134
"31-Oct-2016",737.899,746.336,749.622,752.5,0.9163,0.629,0.144
"01-Nov-2016",738.311,746.284,749.5987,752.5,0.9146,0.625,0.16
"02-Nov-2016",738.814,746.373,749.681,752.5,0.9161,0.632,0.18
"03-Nov-2016",739.149,746.601,749.7403,752.5,0.9194,0.651,0.193
"04-Nov-2016",739.347,746.854,749.8046,752.5,0.9244,0.672,0.202
"05-Nov-2016",739.408,747.147,749.8308,752.5,0.9262,0.698,0.205
"06-Nov-2016",739.429,747.433,749.5593333333,752.5,0.9014444444,0.723,0.205
"07-Nov-2016",739.454,747.549,749.8322,752.5,0.9246,0.733,0.207
"08-Nov-2016",739.478,747.637,749.8358,752.5,0.925,0.741,0.208
"09-Nov-2016",739.502,747.695,749.8275,752.5,0.9242,0.747,0.209
"10-Nov-2016",739.515,747.781,749.8139,752.5,0.9229,0.754,0.209
"11-Nov-2016",739.344,747.89,749.77,752.5,0.9208,0.765,0.202
"12-Nov-2016",738.996,748.012,749.6962,752.5,0.9182,0.776,0.187
"13-Nov-2016",738.676,748.101,749.6452,752.5,0.9158,0.784,0.174
"14-Nov-2016",738.326,748.134,749.5697,752.5,0.9107,0.787,0.16
"15-Nov-2016",738.021,748.186,749.5148,752.5,0.9076,0.792,0.149
"16-Nov-2016",737.893,748.253,749.4782,752.5,0.9045,0.799,0.144
"18-Nov-2016",738,748.25,749.4199,752.5,0.8985,0.798,0.148
"19-Nov-2016",738.045,748.198,749.3942,752.5,0.8952,0.793,0.149
"20-Nov-2016",738.088,748.198,749.37,752.5,0.892,0.793,0.151
"21-Nov-2016",738.128,748.174,749.3396,752.5,0.8883,0.791,0.153
"22-Nov-2016",738.161,748.177,749.3141,752.5,0.886,0.791,0.154
"23-Nov-2016",738.192,748.192,749.2881,752.5,0.8834,0.793,0.155
"24-Nov-2016",738.219,748.22,749.2371,752.5,0.8784,0.796,0.156
"25-Nov-2016",738.25,748.235,749.2242,752.5,0.8771,0.797,0.157
"26-Nov-2016",738.28,748.217,749.1991,752.5,0.8742,0.795,0.158
"27-Nov-2016",738.308,748.171,749.1652,752.5,0.8707,0.791,0.159
"28-Nov-2016",738.335,748.107,749.1359,752.5,0.8675,0.785,0.161
"29-Nov-2016",738.359,748.034,749.1074,752.5,0.8647,0.778,0.161
"30-Nov-2016",738.387,747.967,749.0949,752.5,0.8637,0.772,0.163
"01-Dec-2016",738.405,747.903,749.0708,752.5,0.8615,0.766,0.163
"02-Dec-2016",738.42,747.869,749.0427,752.5,0.8585,0.763,0.164
"03-Dec-2016",738.433,747.869,749.0112,752.5,0.8552,0.763,0.164
"04-Dec-2016",738.442,747.912,748.9807,752.5,0.8521,0.767,0.165
"05-Dec-2016",738.451,747.958,748.9551,752.5,0.8497,0.771,0.165
"06-Dec-2016",738.457,747.988,748.9279,752.5,0.8466,0.774,0.165
"07-Dec-2016",738.46,748.012,748.8885,752.5,0.8437,0.776,0.165
"08-Dec-2016",738.463,748.037,748.8193,752.5,0.8374,0.778,0.166
"09-Dec-2016",738.463,748.064,748.7475,752.5,0.8319,0.781,0.166
"10-Dec-2016",738.46,748.034,748.6901,752.5,0.8274,0.778,0.165
"11-Dec-2016",738.46,747.964,748.658,752.5,0.8247,0.771,0.165
"12-Dec-2016",738.457,747.878,748.6225,752.5,0.8218,0.763,0.165
"13-Dec-2016",738.454,747.799,748.5857,752.5,0.8185,0.756,0.165
"14-Dec-2016",738.484,747.714,748.5534,752.5,0.8154,0.748,0.166
"15-Dec-2016",738.503,747.637,748.5211,752.5,0.8127,0.741,0.167
"16-Dec-2016",738.509,747.552,748.4825,752.5,0.8093,0.734,0.167
"17-Dec-2016",738.521,0,748.5507777778,752.5,0.8146666666,0,0.168
"18-Dec-2016",738.539,747.394,748.3678,752.5,0.8026,0.719,0.168
"19-Dec-2016",738.561,747.342,748.3628,752.5,0.7994,0.715,0.169
"20-Dec-2016",738.579,747.302,748.3562,752.5,0.7975,0.711,0.17
"21-Dec-2016",738.6,747.226,748.3363,752.5,0.7958,0.705,0.171
"22-Dec-2016",738.615,747.144,748.2826,752.5,0.7918,0.697,0.172
"23-Dec-2016",738.631,747.074,748.2492,752.5,0.7891,0.691,0.172
"24-Dec-2016",738.643,0,748.3513333332,752.5,0.7974444444,0,0.173
"25-Dec-2016",738.658,746.994,747.9324444443,752.5,0.7559999999,0.684,0.173
"26-Dec-2016",738.67,746.961,748.1503,752.5,0.7802,0.682,0.174
"27-Dec-2016",738.679,746.924,748.1151,752.5,0.7773,0.678,0.174
"28-Dec-2016",738.682,746.894,748.085,752.5,0.7746,0.676,0.174
"29-Dec-2016",738.682,746.875,748.0712,752.5,0.7732,0.674,0.174
"30-Dec-2016",738.686,746.845,748.0585,752.5,0.7719,0.672,0.174
"31-Dec-2016",738.686,746.875,748.0573,752.5,0.7715,0.674,0.174
"01-Jan-2017",738.682,746.769,748.0022,752.5,0.7693,0.665,0.174
"02-Jan-2017",738.679,746.732,748.0124,752.5,0.7707,0.662,0.174
"03-Jan-2017",738.676,746.708,748.0256,752.5,0.7723,0.66,0.174
"04-Jan-2017",738.673,746.705,748.0374,752.5,0.7738,0.66,0.174
"05-Jan-2017",738.673,746.705,748.0421,752.5,0.7738,0.66,0.174
"06-Jan-2017",738.67,746.693,748.0504,752.5,0.7752,0.659,0.174
"07-Jan-2017",738.67,746.641,748.0084,752.5,0.7751,0.654,0.174
"08-Jan-2017",738.673,746.546,748.048,752.5,0.7748,0.647,0.174
"09-Jan-2017",738.673,746.464,748.0429,752.5,0.7741,0.64,0.174
"10-Jan-2017",738.67,746.376,748.0345,752.5,0.7734,0.632,0.174
"11-Jan-2017",738.67,746.272,748.0192,752.5,0.7721,0.624,0.174
"12-Jan-2017",738.667,746.174,747.9738,752.5,0.7677,0.616,0.174
"13-Jan-2017",738.667,746.074,747.8801,752.5,0.759,0.608,0.174
"14-Jan-2017",738.661,745.964,747.8152,752.5,0.7538,0.599,0.173
"15-Jan-2017",738.655,745.854,747.4941111112,752.5,0.7328888889,0.591,0.173
"16-Jan-2017",738.652,745.732,747.6922,752.5,0.7517,0.581,0.173
"17-Jan-2017",738.646,745.617,747.6258,752.5,0.7447,0.572,0.173
"18-Jan-2017",738.643,745.525,747.5632,752.5,0.7382,0.565,0.173
"19-Jan-2017",738.637,745.425,747.4262,752.5,0.7318,0.557,0.173
"20-Jan-2017",738.631,745.318,747.4462,752.5,0.726,0.549,0.172
"21-Jan-2017",738.628,745.217,747.3839,752.5,0.7095,0.542,0.172
"22-Jan-2017",738.621,745.126,747.3338,752.5,0.7146,0.535,0.172
"23-Jan-2017",738.615,745.129,747.2521,752.5,0.7091,0.535,0.172
"24-Jan-2017",738.612,745.126,747.1711,752.5,0.7035,0.535,0.171
"25-Jan-2017",738.612,745.129,747.1173,752.5,0.6981,0.535,0.171
"27-Jan-2017",738.597,745.12,747.0858,752.5,0.6886,0.535,0.171
"28-Jan-2017",738.591,745.117,747.0481,752.5,0.6846,0.534,0.171
"29-Jan-2017",738.585,745.111,747.0169,752.5,0.6815,0.534,0.17
"30-Jan-2017",738.576,745.105,746.9861,752.5,0.6782,0.533,0.17
"31-Jan-2017",738.57,745.098,746.9579,752.5,0.6752,0.533,0.17
"01-Feb-2017",738.564,744.989,746.9168,752.5,0.6713,0.525,0.169
"03-Feb-2017",738.548,744.769,746.8345,752.5,0.6636,0.509,0.169
"04-Feb-2017",738.539,744.657,746.8038,752.5,0.6604,0.501,0.168
"05-Feb-2017",738.533,744.541,746.7661,752.5,0.6572,0.493,0.168
"06-Feb-2017",738.527,744.425,746.7364,752.5,0.6548,0.485,0.168
"07-Feb-2017",738.521,744.306,746.7034,752.5,0.6517,0.476,0.168
"08-Feb-2017",738.512,744.187,746.6546,752.5,0.6474,0.468,0.167
"09-Feb-2017",738.503,744.071,746.6144,752.5,0.6436,0.46,0.167
"10-Feb-2017",738.493,743.949,746.5672,752.5,0.6397,0.452,0.167
"11-Feb-2017",738.46,743.827,746.4485,752.5,0.6348,0.444,0.165
"12-Feb-2017",738.451,743.706,746.435,752.5,0.6291,0.436,0.165
"13-Feb-2017",738.442,743.584,746.3503,752.5,0.622,0.428,0.165
"14-Feb-2017",738.433,743.462,746.2543,752.5,0.6137,0.42,0.164
"15-Feb-2017",738.42,743.34,746.1506,752.5,0.6061,0.413,0.164
"17-Feb-2017",738.396,743.09,745.9942,752.5,0.5929,0.397,0.163
"18-Feb-2017",738.387,743.023,745.8799,752.5,0.5831,0.393,0.163
"19-Feb-2017",738.375,743.02,745.7849,752.5,0.5764,0.393,0.162
"20-Feb-2017",738.362,743.014,745.7002,752.5,0.568,0.392,0.162
"21-Feb-2017",738.35,743.001,745.6209,752.5,0.561,0.392,0.161
"22-Feb-2017",738.338,742.989,745.5418,752.5,0.554,0.391,0.161
"23-Feb-2017",738.326,742.974,745.4657,752.5,0.5468,0.39,0.16
"24-Feb-2017",738.314,742.959,745.3906,752.5,0.5401,0.389,0.16
"25-Feb-2017",738.305,742.947,745.3227,752.5,0.5337,0.388,0.159
"26-Feb-2017",738.417,742.931,745.2756,752.5,0.529,0.387,0.164
"27-Feb-2017",738.935,742.916,745.2665,752.5,0.5261,0.386,0.185
"28-Feb-2017",739.271,742.901,745.2393,752.5,0.5218,0.385,0.199
"01-Mar-2017",739.316,742.873,745.1639,752.5,0.5156,0.384,0.201
"02-Mar-2017",739.362,742.858,745.1076,752.5,0.5105,0.383,0.203
"03-Mar-2017",739.347,742.8,745.0615,752.5,0.5063,0.379,0.202
"04-Mar-2017",739.301,742.7,745.0074,752.5,0.5017,0.373,0.2
"05-Mar-2017",739.255,742.599,744.9343,752.5,0.4959,0.367,0.198
"06-Mar-2017",739.21,742.477,744.8772,752.5,0.4918,0.36,0.196
"07-Mar-2017",739.164,742.328,744.8236,752.5,0.4881,0.351,0.194
"08-Mar-2017",739.118,742.179,744.7693,752.5,0.4846,0.343,0.192
"09-Mar-2017",739.073,742.023,744.716,752.5,0.4808,0.334,0.19
"10-Mar-2017",739.042,741.868,744.6722,752.5,0.4778,0.325,0.189
"11-Mar-2017",739.012,741.709,744.6305,752.5,0.4751,0.317,0.188
"12-Mar-2017",738.981,741.551,744.3607777778,752.5,0.4517777779,0.308,0.186
"13-Mar-2017",738.951,741.398,744.5301,752.5,0.4679,0.3,0.185
"14-Mar-2017",738.914,741.246,744.4633,752.5,0.4632,0.292,0.184
"15-Mar-2017",738.878,741.087,744.3869,752.5,0.4572,0.284,0.182
"16-Mar-2017",738.844,740.929,744.3116,752.5,0.4519,0.276,0.181
"17-Mar-2017",738.804,740.773,744.2384,752.5,0.4464,0.268,0.179
"18-Mar-2017",738.765,740.615,744.1598,752.5,0.4408,0.26,0.178
"19-Mar-2017",738.725,740.456,744.0721,752.5,0.4347,0.253,0.176
"20-Mar-2017",738.686,740.295,743.985,752.5,0.4285,0.245,0.174
"21-Mar-2017",738.637,740.13,743.8876,752.5,0.4225,0.237,0.172
"22-Mar-2017",738.579,739.963,743.8037,752.5,0.4168,0.229,0.17
"23-Mar-2017",738.524,739.874,743.715,752.5,0.4112,0.225,0.168
"24-Mar-2017",738.466,739.865,743.6313,752.5,0.4056,0.225,0.166
"25-Mar-2017",738.408,739.856,743.5461,752.5,0.4,0.224,0.163
"26-Mar-2017",738.353,739.847,743.4614,752.5,0.3944,0.224,0.161
"27-Mar-2017",738.298,739.838,743.3729,752.5,0.3877,0.224,0.159
"28-Mar-2017",738.234,739.825,743.2846,752.5,0.3827,0.223,0.157
"29-Mar-2017",738.164,739.813,743.1999,752.5,0.3774,0.223,0.154
"30-Mar-2017",738.094,739.801,743.1128,752.5,0.3717,0.222,0.151
"31-Mar-2017",738.024,739.789,743.0308,752.5,0.3667,0.221,0.149
"01-Apr-2017",737.951,739.777,742.9732,752.5,0.3621,0.221,0.146
"02-Apr-2017",737.875,739.764,742.7906666666,752.5,0.3472222221,0.22,0.143
"03-Apr-2017",737.795,739.749,742.8324,752.5,0.3531,0.22,0.14
"04-Apr-2017",737.719,739.734,742.7184,752.5,0.3464,0.219,0.137
"05-Apr-2017",737.643,739.704,742.6387,752.5,0.3421,0.218,0.135
"06-Apr-2017",737.588,739.673,742.5601,752.5,0.3372,0.216,0.133
"07-Apr-2017",737.539,739.63,742.4761,752.5,0.3319,0.214,0.131
"08-Apr-2017",737.491,739.502,742.3849,752.5,0.3264,0.209,0.129
"09-Apr-2017",737.442,739.387,742.3106,752.5,0.3217,0.204,0.127
"10-Apr-2017",737.393,739.268,742.255,752.5,0.3185,0.199,0.126
"11-Apr-2017",737.588,739.201,742.2269,752.5,0.3166,0.196,0.133
"12-Apr-2017",737.305,739.185,742.1527,752.5,0.3128,0.195,0.123
"13-Apr-2017",737.259,739.17,742.0932,752.5,0.3092,0.194,0.121
"14-Apr-2017",737.213,0,742.3531111112,752.5,0.3182222223,0,0.119
"15-Apr-2017",737.162,739.14,741.9619,752.5,0.3016,0.193,0.118
"16-Apr-2017",737.113,739.124,741.8999,752.5,0.2974,0.192,0.116
"17-Apr-2017",737.067,739.109,741.7324444444,752.5,0.2855555555,0.192,0.114
"18-Apr-2017",737.024,739.094,741.7526,752.5,0.29,0.191,0.113
"19-Apr-2017",736.985,739.079,741.6743,752.5,0.2855,0.191,0.112
"20-Apr-2017",736.945,739.063,741.5892,752.5,0.2803,0.19,0.11
"21-Apr-2017",736.902,739.048,741.5003,752.5,0.2752,0.189,0.109
"22-Apr-2017",736.86,739.033,741.4128,752.5,0.2701,0.189,0.107
"23-Apr-2017",736.817,739.018,741.3415,752.5,0.2663,0.188,0.106
"24-Apr-2017",736.774,739.002,741.2684444445,752.5,0.2598888889,0.187,0.105
"25-Apr-2017",736.732,738.987,741.1978,752.5,0.2594,0.187,0.103
"26-Apr-2017",736.689,738.972,741.1262,752.5,0.2561,0.186,0.102
"27-Apr-2017",736.643,738.957,741.0528,752.5,0.2526,0.185,0.1
"28-Apr-2017",736.601,738.938,740.9817,752.5,0.2496,0.185,0.099
"29-Apr-2017",736.558,738.923,740.9477,752.5,0.2483,0.184,0.098
"30-Apr-2017",736.515,738.908,740.9172,752.5,0.247,0.183,0.096
"01-May-2017",736.473,738.893,740.905222222,752.5,0.2439999999,0.183,0.095
"02-May-2017",736.427,738.874,740.8572,752.5,0.2412,0.182,0.093
"03-May-2017",736.381,738.856,740.7385,752.5,0.2387,0.181,0.092
"04-May-2017",736.332,738.838,740.6575,752.5,0.235,0.181,0.091
"05-May-2017",736.284,738.804,740.6065,752.5,0.2322,0.179,0.089
"06-May-2017",736.238,738.762,740.5431,752.5,0.2289,0.177,0.088
"07-May-2017",736.192,738.734,740.4734,752.5,0.2252,0.176,0.086
"08-May-2017",736.137,738.716,740.39,752.5,0.2209,0.176,0.084
"09-May-2017",736.089,738.701,740.3095,752.5,0.2169,0.175,0.083
"10-May-2017",736.04,738.682,740.2314,752.5,0.2128,0.174,0.082
"11-May-2017",735.982,738.664,740.1551,752.5,0.209,0.174,0.08
"12-May-2017",735.924,738.646,740.0783,752.5,0.2053,0.173,0.078
"13-May-2017",735.866,738.631,740.0017,752.5,0.2013,0.172,0.076
"14-May-2017",735.805,738.612,739.927,752.5,0.1976,0.171,0.075
"15-May-2017",735.741,738.597,739.8379,752.5,0.1928,0.171,0.073
"16-May-2017",735.677,738.579,739.8485,752.5,0.1877,0.17,0.071
"17-May-2017",735.613,738.561,739.7449,752.5,0.1827,0.169,0.069
"18-May-2017",735.552,738.545,739.6927,752.5,0.1797,0.169,0.067
"19-May-2017",735.491,738.53,739.4772,752.5,0.1749,0.168,0.065
"20-May-2017",735.445,738.515,739.4335,752.5,0.1721,0.168,0.064
"21-May-2017",735.406,738.5,739.392,752.5,0.1684,0.167,0.063
"22-May-2017",735.369,738.484,739.3146,752.5,0.164,0.166,0.062
"23-May-2017",735.339,738.466,739.2182,752.5,0.1589,0.166,0.061
"24-May-2017",735.317,738.448,739.0976,752.5,0.1539,0.165,0.061
"25-May-2017",735.293,738.433,738.9581,752.5,0.1483,0.164,0.06
"26-May-2017",735.269,738.414,738.8536,752.5,0.1432,0.164,0.059
"27-May-2017",735.247,738.399,738.7254,752.5,0.1387,0.163,0.06
"28-May-2017",735.232,738.362,738.6125,752.5,0.1343,0.162,0.06
"29-May-2017",735.241,738.295,738.5313,752.5,0.1316,0.159,0.059
"30-May-2017",735.253,738.198,738.3761,752.5,0.1258,0.155,0.059
"31-May-2017",735.263,738.097,738.2778,752.5,0.1228,0.151,0.059
"01-Jun-2017",735.272,738,738.196,752.5,0.1204,0.148,0.059
"02-Jun-2017",735.281,737.902,738.136,752.5,0.1188,0.144,0.06
"03-Jun-2017",735.244,737.863,738.1014,752.5,0.118,0.143,0.059
"04-Jun-2017",735.205,737.85,738.0722,752.5,0.1171,0.142,0.057
"05-Jun-2017",735.171,737.838,738.0609,752.5,0.1169,0.142,0.057
"06-Jun-2017",735.135,737.823,738.0419,752.5,0.1162,0.141,0.056
"07-Jun-2017",735.119,737.808,738.0265,752.5,0.1156,0.141,0.055
"08-Jun-2017",735.104,737.795,738.0161,752.5,0.1155,0.14,0.055
"09-Jun-2017",735.086,737.783,737.9916,752.5,0.1146,0.14,0.054
"10-Jun-2017",735.071,737.771,737.9696,752.5,0.1136,0.139,0.054
"11-Jun-2017",735.052,737.722,737.9805,752.5,0.1149,0.137,0.053
"12-Jun-2017",735.037,737.634,737.9768,752.5,0.1153,0.134,0.053
"13-Jun-2017",735.022,737.527,737.98,752.5,0.1158,0.13,0.053
"14-Jun-2017",735.02,737.369,738.0034,752.5,0.1169,0.125,0.052
"15-Jun-2017",735.064,737.195,738.0774,752.5,0.1182,0.119,0.054
"16-Jun-2017",735.119,737.027,738.1243,752.5,0.1193,0.113,0.055
"17-Jun-2017",735.144,736.851,738.2139,752.5,0.1214,0.107,0.056
"18-Jun-2017",735.156,736.686,738.3394,752.5,0.1236,0.102,0.056
"19-Jun-2017",735.171,736.534,738.4572,752.5,0.1262,0.097,0.057
"20-Jun-2017",735.186,736.384,738.5978,752.5,0.1326,0.092,0.057
"21-Jun-2017",735.199,736.229,738.7029,752.5,0.1371,0.087,0.057
"22-Jun-2017",735.205,736.07,738.9016,752.5,0.145,0.082,0.057
"23-Jun-2017",735.199,735.912,739.1704,752.5,0.157,0.078,0.057
"24-Jun-2017",735.186,735.753,739.3639,752.5,0.166,0.073,0.057
"25-Jun-2017",735.174,735.595,739.4811,752.5,0.172,0.068,0.057
"26-Jun-2017",735.162,735.592,739.633,752.5,0.179,0.068,0.056
"27-Jun-2017",735.15,735.628,739.846,752.5,0.1901,0.069,0.056
"28-Jun-2017",735.293,735.638,740.0957,752.5,0.2046,0.07,0.06
"29-Jun-2017",735.72,735.689,740.3474,752.5,0.2194,0.071,0.072
"30-Jun-2017",736.162,736.909,740.623,752.5,0.2339,0.109,0.085
"01-Jul-2017",736.528,738.326,740.8823,752.5,0.2443,0.16,0.097
"02-Jul-2017",736.817,739.423,740.9624,752.5,0.2517,0.205,0.106
"03-Jul-2017",737.061,740.155,741.1023,752.5,0.2577,0.238,0.114
"04-Jul-2017",737.29,740.642,741.1885,752.5,0.2647,0.262,0.122
"05-Jul-2017",737.533,740.83,741.6184,752.5,0.28,0.271,0.131
"06-Jul-2017",737.777,741.313,741.9636,752.5,0.2981,0.296,0.139
"07-Jul-2017",737.975,741.679,742.2772,752.5,0.3155,0.315,0.147
"08-Jul-2017",738.128,741.922,742.5084,752.5,0.3347,0.328,0.153
"09-Jul-2017",738.25,742.121,742.6776,752.5,0.3392,0.34,0.157
"10-Jul-2017",738.372,742.288,742.788,752.5,0.3461,0.349,0.162
"11-Jul-2017",738.448,742.395,742.8741,752.5,0.3626,0.355,0.165
"12-Jul-2017",738.478,742.745,742.9602,752.5,0.3566,0.376,0.166
"13-Jul-2017",738.433,743.294,743.0831,752.5,0.3657,0.41,0.164
"14-Jul-2017",738.372,743.66,743.1934,752.5,0.3737,0.433,0.162
"15-Jul-2017",738.341,743.858,743.3566,752.5,0.3841,0.446,0.161
