,DATE,EVAPO_TRANSP_MM,SOIL_MOIST_PERCENT
458,2019-09-03,1.4148610456,39.618036419987305
459,2019-09-04,2.5591507141,40.17025313416476
460,2019-09-05,2.2731023436,39.15242918009512
461,2019-09-06,3.2349408002,37.458387498155744
462,2019-09-07,3.0691189297,37.9740901038721
463,2019-09-08,3.2232168401999997,37.13688612622425
464,2019-09-09,3.7883928768,35.3094522514363
465,2019-09-10,3.0911221901999997,35.09242835934933
466,2019-09-11,2.046530558,35.258005210127244
467,2019-09-12,2.0215562449,41.92423418290868
468,2019-09-13,3.6771862674,43.43878998057546
469,2019-09-14,4.2727438695,43.00524481788877
470,2019-09-15,4.0236668688,42.83067066687862
471,2019-09-16,3.2483595138999997,43.79629300368265
472,2019-09-17,3.0291142564999998,43.67818726302864
473,2019-09-18,3.1761830860000004,41.859070749296045
474,2019-09-19,3.0143332961000002,39.927181280980186
475,2019-09-20,3.8985961964999998,38.093617547584095
476,2019-09-21,4.1025590554,36.154050606549056
477,2019-09-22,3.4259930654,36.83375282072878
478,2019-09-23,3.453537672,38.81160653736385
479,2019-09-24,3.7588569149,39.86136859097911
480,2019-09-25,2.4772639201,43.89856904468053
481,2019-09-26,2.8984266337999998,43.47327962935864
482,2019-09-27,4.0553025036,42.94614484156878
483,2019-09-28,4.1796692606,41.59355523270606
484,2019-09-29,4.3318667239,39.220856913306115
485,2019-09-30,2.9798190963,38.42772251729639
486,2019-10-01,3.234737734,40.504958133710396
487,2019-10-02,4.1146827619,43.35510082571063
488,2019-10-03,3.3822649784,41.51379603638711
489,2019-10-04,2.9925434897000005,40.51973912583887
490,2019-10-05,3.3475725545999997,39.90825057877342
491,2019-10-06,3.2381037288,38.30781709267939
492,2019-10-07,2.7041741283999996,39.0415069645931
493,2019-10-08,2.4966855133,38.28373429381945
494,2019-10-09,2.2505050055,37.35035588953027
495,2019-10-10,2.4772386883,36.786325636635816
496,2019-10-11,2.9473455689,35.99514719733558
497,2019-10-12,3.1771297438999997,39.5077354087495
498,2019-10-13,3.5110697376999997,39.46071704370048
499,2019-10-14,3.7553548031,38.41244602861535
500,2019-10-15,2.7168706039,41.19363348298422
501,2019-10-16,2.2133514739,41.93850427990553
502,2019-10-17,2.2775499441,43.13786424060371
503,2019-10-18,2.4201803193,44.858770065077145
504,2019-10-19,3.4488453787999998,44.98150176262925
505,2019-10-20,1.9264502671000001,45.047831937483465
506,2019-10-21,2.2647501333,45.06303740678124
507,2019-10-22,2.5887008936,45.05479093587966
508,2019-10-23,2.3038985126,44.862465110628364
509,2019-10-24,3.117587305,43.670723149995965
510,2019-10-25,2.476930051,42.854554203943856
511,2019-10-26,2.4390980772999997,41.67067452223447
512,2019-10-27,2.167181506,40.71756271116661
513,2019-10-28,2.8765250387,39.68398802643009
514,2019-10-29,2.6283158062,40.212633651510274
515,2019-10-30,2.0429368982,40.911848544850066
516,2019-10-31,1.8173944807,40.295030145602475
517,2019-11-01,3.2477853839999997,38.467887117255394
518,2019-11-02,3.0417696894999997,37.433130094230854
519,2019-11-03,2.9153871523,35.99625073443785
520,2019-11-04,3.0970696927,34.56329896529884
521,2019-11-05,3.1183807888,33.798702624906895
522,2019-11-06,2.4309639245,32.85719733086467
523,2019-11-07,2.6186762463999997,34.554819764460674
524,2019-11-08,2.1014827772,34.31614062095734
525,2019-11-09,2.3535035375,35.831831356587855
526,2019-11-10,1.5237562563,36.33418806266437
527,2019-11-11,2.3558091378,35.728863256548884
528,2019-11-12,2.5893622122999997,35.19349085260026
529,2019-11-13,2.2771700141999998,34.20149924790616
530,2019-11-14,2.8217405637,33.097891142809274
531,2019-11-16,2.2822987202,32.418342833147825
532,2019-11-18,2.4904312746,30.520104628216586
533,2019-11-19,2.5392192651,29.6869943125116
534,2019-11-20,1.5823401561000001,31.336899464983826
535,2019-11-21,2.1442106234000002,30.626323086156912
536,2019-11-22,2.0584505403,29.879983441777924
537,2019-11-23,2.2739897288,29.313809277187943
538,2019-11-24,2.6823730488999997,28.338231893525094
539,2019-11-25,2.1431131196,28.20878899488924
540,2019-11-26,2.6978496924,27.664743465745328
541,2019-11-27,2.57634979,27.21660626513379
542,2019-11-28,0.7736436633,27.070387947799805
543,2019-11-29,0.9566657265,27.383658973347874
544,2019-11-30,0.6351989385,28.55125997984312
545,2019-12-01,1.3120119902,31.49441777328147
546,2019-12-02,1.1328727207,32.499274722399356
547,2019-12-03,2.1209709782,31.744151944366184
548,2019-12-04,2.3292976034,31.744151944366184
549,2019-12-05,2.3110352255,31.744151944366184
550,2019-12-06,2.1607999144,31.744151944366184
551,2019-12-07,2.5341649986,31.744151944366184
